21712;0.0;4.0;0.0;21707;21668.0;21754.0;0
21748;2.0;61.0;6.0;21743;;;0
21839;0.0;1.0;0.0;21835;21796.0;21880.0;0
21876;2.0;61.0;6.0;21871;;;0
21963;0.0;1.0;0.0;21959;21921.0;22005.0;0
22000;2.0;61.0;6.0;21995;;;0
22089;0.0;4.0;0.0;22084;22047.0;22131.0;0
22125;2.0;60.0;6.0;22120;;;0
22217;0.0;4.0;0.0;22213;22174.0;22245.0;0
22254;2.0;60.0;6.0;22249;;;0
22301;0.0;4.0;0.0;22297;22273.0;22349.0;0
22336;2.0;61.0;6.0;22331;;;0
22369;2.0;62.0;6.0;22366;;;0
22446;0.0;4.0;0.0;22442;22397.0;22489.0;0
22575;0.0;0.0;0.0;22570;22532.0;22617.0;0
22612;2.0;60.0;6.0;22607;;;0
22701;0.0;0.0;0.0;22696;22659.0;22744.0;0
22737;2.0;61.0;6.0;22732;;;0
22830;0.0;4.0;0.0;22825;22787.0;22872.0;0
22906;2.0;62.0;6.0;22906;;;0
22956;0.0;3.0;0.0;22951;22914.0;22998.0;0
22992;2.0;60.0;6.0;22987;;;0
23084;0.0;0.0;0.0;23079;23041.0;23127.0;0
23213;0.0;4.0;0.0;23209;23170.0;23256.0;0
23250;2.0;60.0;6.0;23245;;;0
23344;0.0;0.0;0.0;23340;23300.0;23387.0;0
23380;2.0;60.0;6.0;23375;;;0
23475;0.0;0.0;0.0;23470;23431.0;23518.0;0
23511;2.0;61.0;6.0;23506;;;0
23604;0.0;4.0;0.0;23600;23561.0;23646.0;0
23641;2.0;61.0;6.0;23636;;;0
23732;0.0;3.0;0.0;23727;23689.0;23774.0;0
23859;0.0;4.0;0.0;23854;23816.0;23902.0;0
23896;2.0;61.0;6.0;23891;;;0
23989;0.0;1.0;0.0;23984;23945.0;24018.0;0
24025;2.0;61.0;6.0;24020;;;0
24077;0.0;4.0;0.0;24072;24047.0;24095.0;0
24132;1.0;37.0;100.0;24132;24113.0;24169.0;1
24163;2.0;61.0;6.0;24158;;;0
24243;0.0;3.0;0.0;24238;24206.0;24285.0;0
24280;2.0;60.0;6.0;24275;;;0
24371;0.0;4.0;0.0;24366;24328.0;24414.0;0
24500;0.0;0.0;0.0;24495;24457.0;24543.0;0
24536;2.0;61.0;6.0;24531;;;0
24583;2.0;62.0;6.0;24579;;;0
24629;0.0;0.0;0.0;24624;24586.0;24671.0;0
24683;2.0;63.0;6.0;24680;;;0
24756;0.0;3.0;0.0;24752;24713.0;24797.0;0
24881;0.0;3.0;0.0;24876;24839.0;24922.0;0
24918;2.0;61.0;6.0;24913;;;0
25006;0.0;0.0;0.0;25003;24964.0;25046.0;0
25042;2.0;61.0;6.0;25037;;;0
25126;0.0;0.0;0.0;25121;25086.0;25167.0;0
25162;2.0;60.0;6.0;25157;;;0
25250;0.0;4.0;0.0;25246;25208.0;25291.0;0
25286;2.0;60.0;6.0;25281;;;0
25375;0.0;4.0;0.0;25370;25333.0;25416.0;0
25411;2.0;60.0;6.0;25406;;;0
25500;0.0;4.0;0.0;25495;25458.0;25541.0;0
25536;2.0;61.0;6.0;25531;;;0
25625;0.0;0.0;0.0;25620;25583.0;25665.0;0
25745;0.0;3.0;0.0;25741;25705.0;25787.0;0
25810;2.0;63.0;6.0;25805;;;0
25871;0.0;4.0;0.0;25866;25829.0;25913.0;0
25907;2.0;61.0;6.0;25902;;;0
25997;0.0;0.0;0.0;25992;25955.0;26037.0;0
26033;2.0;60.0;6.0;26028;;;0
26119;0.0;4.0;0.0;26114;26078.0;26160.0;0
26156;2.0;61.0;6.0;26151;;;0
26194;2.0;62.0;6.0;26194;;;0
26244;0.0;4.0;0.0;26239;26202.0;26284.0;0
26280;2.0;61.0;6.0;26275;;;0
26365;0.0;4.0;0.0;26360;26324.0;26407.0;0
26401;2.0;61.0;6.0;26396;;;0
26491;0.0;4.0;0.0;26486;26449.0;26532.0;0
26527;2.0;61.0;6.0;26522;;;0
26616;0.0;3.0;0.0;26612;26574.0;26658.0;0
26653;2.0;60.0;6.0;26648;;;0
26686;2.0;63.0;6.0;26681;;;0
26742;0.0;4.0;0.0;26737;26700.0;26784.0;0
26779;2.0;61.0;6.0;26774;;;0
26870;0.0;3.0;0.0;26865;26827.0;26911.0;0
26906;2.0;60.0;6.0;26901;;;0
26994;0.0;4.0;0.0;26989;26952.0;27036.0;0
27030;2.0;61.0;6.0;27025;;;0
27121;0.0;4.0;0.0;27116;27078.0;27164.0;0
27191;2.0;62.0;6.0;27191;;;0
27250;0.0;3.0;0.0;27245;27207.0;27293.0;0
27285;2.0;60.0;6.0;27280;;;0
27379;0.0;3.0;0.0;27374;27336.0;27420.0;0
27414;2.0;60.0;6.0;27409;;;0
27503;0.0;0.0;0.0;27498;27461.0;27545.0;0
27538;2.0;61.0;6.0;27533;;;0
27573;2.0;62.0;6.0;27569;;;0
27630;0.0;4.0;0.0;27625;27587.0;27672.0;0
27666;2.0;61.0;6.0;27661;;;0
27758;0.0;4.0;0.0;27753;27715.0;27801.0;0
27887;0.0;0.0;0.0;27882;27844.0;27928.0;0
27923;2.0;60.0;6.0;27918;;;0
28011;0.0;4.0;0.0;28006;27969.0;28053.0;0
28138;0.0;4.0;0.0;28133;28095.0;28180.0;0
28175;2.0;61.0;6.0;28170;;;0
28264;0.0;3.0;0.0;28259;28222.0;28306.0;0
28392;0.0;0.0;0.0;28387;28349.0;28435.0;0
28428;2.0;60.0;6.0;28423;;;0
28521;0.0;0.0;0.0;28516;28478.0;28563.0;0
28557;2.0;61.0;6.0;28552;;;0
28649;0.0;0.0;0.0;28644;28606.0;28691.0;0
28685;2.0;61.0;6.0;28680;;;0
28776;0.0;4.0;0.0;28771;28733.0;28818.0;0
28813;2.0;61.0;6.0;28808;;;0
28904;0.0;4.0;0.0;28899;28861.0;28946.0;0
29032;0.0;4.0;0.0;29027;28989.0;29074.0;0
29069;2.0;61.0;6.0;29064;;;0
29159;0.0;4.0;0.0;29154;29116.0;29201.0;0
29196;2.0;61.0;6.0;29191;;;0
29286;0.0;0.0;0.0;29281;29243.0;29326.0;0
29322;2.0;60.0;6.0;29317;;;0
29356;2.0;62.0;6.0;29356;;;0
29406;0.0;3.0;0.0;29401;29366.0;29447.0;0
29443;2.0;60.0;6.0;29438;;;0
29531;0.0;4.0;0.0;29526;29489.0;29572.0;0
29568;2.0;61.0;6.0;29563;;;0
29656;0.0;0.0;0.0;29651;29614.0;29697.0;0
29691;2.0;60.0;6.0;29686;;;0
29781;0.0;4.0;0.0;29777;29739.0;29823.0;0
29851;2.0;62.0;6.0;29851;;;0
29908;0.0;0.0;0.0;29903;29865.0;29950.0;0
29943;2.0;60.0;6.0;29938;;;0
30035;0.0;4.0;0.0;30030;29992.0;30077.0;0
30163;0.0;0.0;0.0;30158;30120.0;30204.0;0
30197;2.0;60.0;6.0;30192;;;0
30286;0.0;3.0;0.0;30281;30245.0;30328.0;0
30322;2.0;60.0;6.0;30317;;;0
30414;0.0;0.0;0.0;30409;30371.0;30456.0;0
30450;2.0;60.0;6.0;30445;;;0
30542;0.0;0.0;0.0;30537;30499.0;30583.0;0
30578;2.0;60.0;6.0;30573;;;0
30665;0.0;4.0;0.0;30660;30624.0;30706.0;0
30701;2.0;61.0;6.0;30696;;;0
30790;0.0;4.0;0.0;30785;30748.0;30832.0;0
30826;2.0;61.0;6.0;30821;;;0
30916;0.0;0.0;0.0;30911;30874.0;30955.0;0
30952;2.0;61.0;6.0;30947;;;0
30985;2.0;62.0;6.0;30980;;;0
31034;0.0;4.0;0.0;31030;30994.0;31075.0;0
31071;2.0;61.0;6.0;31066;;;0
31158;0.0;4.0;0.0;31153;31116.0;31198.0;0
31280;0.0;3.0;0.0;31275;31239.0;31320.0;0
31317;2.0;60.0;6.0;31312;;;0
31401;0.0;3.0;0.0;31396;31360.0;31443.0;0
31438;2.0;61.0;6.0;31433;;;0
31527;0.0;0.0;0.0;31522;31485.0;31567.0;0
31562;2.0;61.0;6.0;31557;;;0
31648;0.0;3.0;0.0;31643;31607.0;31690.0;0
31684;2.0;60.0;6.0;31679;;;0
31714;2.0;63.0;6.0;31711;;;0
31775;0.0;4.0;0.0;31771;31732.0;31817.0;0
31812;2.0;61.0;6.0;31807;;;0
31902;0.0;0.0;0.0;31897;31859.0;31942.0;0
31938;2.0;60.0;6.0;31933;;;0
32024;0.0;4.0;0.0;32019;31983.0;32066.0;0
32060;2.0;61.0;6.0;32055;;;0
32090;2.0;63.0;6.0;32086;;;0
32151;0.0;4.0;0.0;32146;32108.0;32192.0;0
32187;2.0;61.0;6.0;32182;;;0
